id,sex,s_maths,s_read,e_behav1,e_behav2,e_behav3,e_maths,e_read,FSM,IDACI,start_vocab_total,School,Class,Age_at_start,Age_at_end,Classification,count,countFSM,percentageFSM,GrowthRate
41071,0,26,32,5,3,3,44,88,0,8387,17,1042,823,4.97,5.8,2,30,5,0.25,1.00006153324934
41814,1,26,40,0,0,0,44,102,0,18194,18,1063,1247,4.46,5.21,2,30,2,0.28,1.00006153324934
41994,0,26,31,0,0,0,44,109,0,23236,21,1066,1212,4.75,5.49,2,17,0,0.17,1.00006153324934
43725,1,26,29,3,1,0,44,71,0,22790,19,1104,1049,4.72,5.47,2,46,0,0.46,1.00006153324934
43992,0,26,32,0,0,0,44,99,0,26097,22,1115,4,4.65,5.48,2,14,0,0.14,1.00006153324934
45226,1,26,43,0,0,0,44,110,0,19078,19,1164,1049,4.92,5.66,2,19,1,0.18,1.00006153324934
46378,1,26,25,0,0,0,44,105,0,19058,14,1195,1049,4.07,4.82,2,5,0,0.05,1.00006153324934
46727,0,26,57,0,0,0,44,159,0,29796,19,1207,433,4.62,5.45,2,34,1,0.33,1.00006153324934
47367,1,26,37,0,0,0,44,79,0,21955,13,1227,57,4.76,5.5,2,54,2,0.52,1.00006153324934
47410,0,26,26,2,0,0,44,65,0,28641,18,1227,62,4.34,5.09,2,54,2,0.52,1.00006153324934
47451,0,26,31,0,0,0,44,101,0,8868,17,1228,102,4.62,5.37,2,44,1,0.43,1.00006153324934
47952,0,26,24,0,0,0,44,96,0,29534,16,1236,706,4.37,5.15,2,16,1,0.15,1.00006153324934
48109,1,26,26,3,0,0,44,120,0,6699,16,1240,628,4.35,5.1,2,28,6,0.22,1.00006153324934
49006,1,26,43,0,0,0,44,106,0,8371,12,1260,874,4.94,5.69,2,72,14,0.58,1.00006153324934
49167,1,26,41,0,0,0,44,84,0,24671,17,1262,723,4.92,5.65,2,30,4,0.26,1.00006153324934
49656,0,26,34,2,1,3,44,57,0,11595,20,1274,1049,4.93,5.76,2,8,1,0.07,1.00006153324934
49794,1,26,31,2,0,0,44,115,0,21489,13,1277,630,4.77,5.52,2,37,3,0.34,1.00006153324934
50343,1,13,15,0,0,0,22,36,0,284,12,1293,107,4.78,5.53,1,37,16,0.21,1.00006153324934
50717,1,26,43,0,0,0,44,80,0,15554,13,1302,60,4.58,4.99,2,30,1,0.29,1.00006153324934
50959,0,13,23,0,0,0,22,54,0,4461,20,1307,1319,4.68,5.43,1,16,3,0.13,1.00006153324934
51864,1,26,61,1,0,0,44,139,0,8549,20,1325,1212,4.21,4.96,2,45,2,0.43,1.00006153324934
52177,0,26,47,0,0,0,44,110,0,27134,17,1333,1239,4.09,4.84,2,72,1,0.71,1.00006153324934
54818,0,26,21,0,0,1,44,57,0,25932,14,1406,1053,4.77,5.56,2,8,0,0.08,1.00006153324934
55503,1,26,29,0,0,0,44,138,0,8043,12,1428,1049,4.19,4.94,2,23,0,0.23,1.00006153324934
56263,0,26,24,2,1,0,44,62,0,26164,16,1460,584,4.72,5.43,2,6,0,0.06,1.00006153324934
56585,1,26,36,2,1,0,44,82,0,27102,19,1474,151,4.81,5.56,2,34,0,0.34,1.00006153324934
57055,0,26,26,0,0,0,44,90,0,377,18,1495,151,4.18,4.95,2,27,1,0.26,1.00006153324934
58349,0,26,26,1,0,0,44,109,0,30306,18,1544,1049,4.43,5.17,2,27,2,0.25,1.00006153324934
58997,1,26,33,0,0,0,44,155,0,23252,20,1563,1303,4.07,4.82,2,62,1,0.61,1.00006153324934
59128,1,26,32,2,1,0,44,92,0,5423,18,1565,1426,4.93,5.67,2,78,13,0.65,1.00006153324934
59241,1,26,50,0,0,0,44,147,0,22322,18,1566,1001,4.32,5.07,2,65,13,0.52,1.00006153324934
59626,1,26,63,0,0,0,44,146,0,26156,21,1573,1049,5,5.83,2,24,2,0.22,1.00006153324934
59978,0,13,19,3,0,0,22,26,1,1520,15,1581,735,5.1,5.23,1,26,11,0.15,1.00006153324934
60438,0,26,22,0,0,0,44,127,0,28393,14,1595,42,4.38,5.1,2,57,0,0.57,1.00006153324934
60502,0,26,24,3,0,0,44,90,0,13540,18,1596,823,4.71,5.46,2,47,9,0.38,1.00006153324934
61581,0,26,31,0,0,0,44,94,0,22042,16,1636,871,4.44,5.19,2,13,0,0.13,1.00006153324934
61830,1,26,32,0,0,0,44,104,0,30237,19,1643,883,4.44,5.11,2,24,0,0.24,1.00006153324934
62440,1,26,43,0,0,0,44,106,0,19345,18,1658,871,4.94,5.69,2,47,2,0.45,1.00006153324934
62454,1,26,32,0,0,0,44,113,0,17537,18,1658,871,4.41,5.15,2,47,2,0.45,1.00006153324934
62544,1,26,22,1,2,3,44,95,1,22174,13,1661,1300,4.43,5.26,2,25,5,0.2,1.00006153324934
62737,1,26,32,0,0,0,44,87,1,17499,20,1669,1049,4.34,5.08,2,22,7,0.15,1.00006153324934
62870,1,26,35,2,1,0,44,105,1,22247,19,1675,238,4.47,5.22,2,8,3,0.05,1.00006153324934
62914,1,26,54,4,0,0,44,137,0,27864,18,1678,703,4.7,5.45,2,12,0,0.12,1.00006153324934
62916,1,26,32,0,0,0,44,84,0,27864,21,1678,703,4.05,4.8,2,12,0,0.12,1.00006153324934
63352,0,26,35,0,0,0,44,128,0,21989,16,1699,998,4.95,5.7,2,56,4,0.52,1.00006153324934
63866,0,13,25,0,2,0,22,88,0,29797,14,1717,1243,4.38,5.13,1,55,1,0.54,1.00006153324934
64058,0,26,56,1,1,1,44,119,0,18606,19,1724,135,4.26,5.01,2,15,0,0.15,1.00006153324934
65662,1,26,25,0,1,0,44,109,0,22238,20,1777,1049,4.51,5.26,2,19,1,0.18,1.00006153324934
65750,0,26,42,2,3,3,44,104,0,20587,16,1779,583,4.75,5.42,2,23,0,0.23,1.00006153324934
66051,1,13,23,0,0,0,22,74,0,16524,17,1788,871,4.66,5.4,1,4,0,0.04,1.00006153324934
67087,1,26,37,0,0,0,44,122,0,5889,17,1826,214,4.86,5.52,2,27,0,0.27,1.00006153324934
67307,1,13,22,7,1,0,22,49,0,8514,16,1835,852,4.3,5.13,1,32,3,0.29,1.00006153324934
67647,1,26,56,0,2,2,44,92,0,8790,18,1849,1397,4.74,5.48,2,53,2,0.51,1.00006153324934
68953,0,26,24,0,0,0,44,104,0,18268,18,1896,215,4.92,5.66,2,38,4,0.34,1.00006153324934
68981,0,13,21,0,0,0,22,62,0,11499,14,1897,1049,5.03,5.69,1,19,1,0.18,1.00006153324934
69230,0,26,24,3,3,3,44,59,0,14560,20,1910,1401,4.5,5.25,2,33,2,0.31,1.00006153324934
70023,0,26,33,4,3,0,44,68,1,9995,18,1945,1049,4.8,5.63,2,27,3,0.24,1.00006153324934
70876,1,26,51,0,0,0,44,85,0,28481,17,1970,1300,4.54,5.37,2,35,0,0.35,1.00006153324934
71220,1,26,20,0,0,0,44,102,0,15659,13,1983,532,4.51,5.26,2,35,8,0.27,1.00006153324934
71703,0,26,48,0,0,0,44,138,0,16616,18,1996,1396,4.53,5.28,2,33,0,0.33,1.00006153324934
72354,1,13,25,0,0,0,22,53,0,14914,17,2011,996,4.1,4.85,1,110,16,0.94,1.00006153324934
72849,0,26,41,0,0,0,44,108,0,14785,12,2023,1049,4.65,5.4,2,21,2,0.19,1.00006153324934
26477,1,36,68,0,0,0,61,174,0,20183,20,641,1281,4.89,5.64,2,42,2,0.4,1.00006168084087
43435,0,36,53,0,0,2,61,167,0,22713,21,1096,1320,4.96,5.72,2,20,0,0.2,1.00006168084087
46470,0,36,32,2,0,0,61,126,0,30030,20,1198,1057,4.75,5.48,2,18,0,0.18,1.00006168084087
62898,0,36,58,2,0,0,61,174,0,29198,18,1677,871,4.16,4.9,2,10,0,0.1,1.00006168084087
162,0,23,17,0,0,0,39,69,0,5496,11,5,1049,4.38,4.79,2,15,0,0.15,1.00006176417987
1887,0,23,25,0,0,0,39,52,0,7623,16,48,291,4.78,5.55,2,21,1,0.2,1.00006176417987
2785,1,23,17,0,0,0,39,88,0,13622,14,63,1247,4.96,5.71,2,32,1,0.31,1.00006176417987
3214,0,23,26,3,1,0,39,54,0,27580,15,70,1409,4.24,4.91,2,6,0,0.06,1.00006176417987
4815,1,23,21,2,0,0,39,85,1,6131,13,102,1150,4.26,5.01,2,46,12,0.34,1.00006176417987
6437,0,23,31,6,3,2,39,80,0,15491,13,135,1315,4.41,5.16,2,47,8,0.39,1.00006176417987
6912,0,23,33,3,0,0,39,60,0,11718,16,144,1226,5.03,5.7,2,54,7,0.47,1.00006176417987
7453,1,23,29,0,0,0,39,79,1,7293,17,156,871,4.91,5.57,2,25,7,0.18,1.00006176417987
7793,1,23,29,0,0,0,39,107,0,29487,21,167,1281,4.36,5.11,2,52,1,0.51,1.00006176417987
8800,0,23,57,0,0,0,39,133,0,23523,19,186,1056,4.06,4.81,2,58,2,0.56,1.00006176417987
8939,1,23,46,0,0,0,39,121,0,30744,20,189,293,4.89,5.64,2,48,2,0.46,1.00006176417987
9215,1,23,35,0,0,0,39,109,0,32283,19,194,102,4.76,5.53,2,17,2,0.15,1.00006176417987
9273,0,23,23,7,0,0,39,53,0,29559,14,194,1410,4.59,5.35,2,17,2,0.15,1.00006176417987
9929,0,23,22,2,0,0,39,96,0,13125,15,211,165,4.2,4.94,2,31,13,0.18,1.00006176417987
11932,1,23,24,0,0,0,39,80,0,1153,10,254,980,4.76,5.5,2,30,17,0.13,1.00006176417987
12602,0,23,15,0,0,0,39,54,1,10301,6,272,1001,4.39,5.14,2,34,18,0.16,1.00006176417987
12627,0,23,20,3,0,0,39,53,0,2563,14,273,16,4.27,5.02,2,38,14,0.24,1.00006176417987
12809,0,23,33,2,1,0,39,84,0,4507,15,277,965,4.74,5.15,2,9,2,0.07,1.00006176417987
13640,0,23,35,4,0,0,39,69,0,9963,14,300,38,4.46,5.29,2,36,5,0.31,1.00006176417987
14205,0,23,26,3,1,0,39,81,1,2646,14,313,1049,4.7,5.52,2,25,10,0.15,1.00006176417987
14224,1,23,33,0,0,0,39,127,0,18274,17,314,973,4.75,5.5,2,57,1,0.56,1.00006176417987
14576,0,23,28,0,0,0,39,71,1,25710,18,325,1026,4.98,5.72,2,45,16,0.29,1.00006176417987
14778,1,23,37,0,0,0,39,111,0,18422,13,329,372,4.5,5.17,2,28,1,0.27,1.00006176417987
15057,0,23,41,1,0,0,39,103,1,7976,21,339,42,4.84,5.58,2,39,2,0.37,1.00006176417987
15707,1,23,29,0,0,0,39,83,0,28744,16,357,42,4.49,5.24,2,66,4,0.62,1.00006176417987
15781,1,23,23,0,0,0,39,81,0,5207,14,359,179,4.96,5.71,2,21,2,0.19,1.00006176417987
15960,1,23,20,0,0,0,39,92,0,7041,13,364,871,4.15,4.98,2,45,10,0.35,1.00006176417987
15966,1,23,51,0,0,0,39,89,0,3487,14,364,871,4.6,5.43,2,45,10,0.35,1.00006176417987
16757,1,23,27,0,0,0,39,59,1,1974,15,388,1202,5,5.49,2,20,8,0.12,1.00006176417987
16788,1,23,45,0,0,0,39,77,0,2237,15,389,30,4.86,5.27,2,42,14,0.28,1.00006176417987
19801,1,23,19,0,0,0,39,82,0,9781,13,474,1049,4.69,5.44,2,25,5,0.2,1.00006176417987
19806,1,23,17,0,0,0,39,97,0,15906,9,474,1049,4.2,4.95,2,25,5,0.2,1.00006176417987
19915,1,23,26,4,0,0,39,84,0,15780,14,477,758,4.05,4.81,2,11,1,0.1,1.00006176417987
20085,0,23,23,4,3,2,39,74,0,3401,18,482,980,4.77,5.52,2,33,5,0.28,1.00006176417987
20515,1,23,46,0,0,0,39,105,0,13564,19,493,871,4.85,5.52,2,5,0,0.05,1.00006176417987
20584,0,23,20,4,0,0,39,99,1,2137,13,495,803,4.2,4.94,2,23,2,0.21,1.00006176417987
20794,1,23,43,3,2,0,39,79,0,3085,20,502,542,5.02,5.34,2,55,8,0.47,1.00006176417987
22230,0,23,30,0,0,0,39,80,0,16576,15,532,1056,4.64,5.47,2,46,4,0.42,1.00006176417987
22652,0,23,27,3,1,0,39,92,0,18967,17,542,1203,4.92,5.67,2,32,7,0.25,1.00006176417987
24806,0,23,32,5,3,3,39,102,1,2477,20,593,1213,5.07,5.73,2,20,13,0.07,1.00006176417987
24824,0,23,30,3,2,1,39,79,0,1037,16,594,1140,4.53,5.28,2,25,8,0.17,1.00006176417987
24974,0,23,46,0,0,0,39,84,0,28100,16,598,921,4.45,5.19,2,30,0,0.3,1.00006176417987
25391,1,23,28,0,0,0,39,74,0,31030,15,609,1049,4.47,5.22,2,18,0,0.18,1.00006176417987
26177,0,23,34,4,0,0,39,71,0,11642,19,632,1049,4.01,4.75,2,14,1,0.13,1.00006176417987
26519,0,23,20,0,0,0,39,69,0,11642,12,642,1001,4.39,5.14,2,24,1,0.23,1.00006176417987
26785,1,23,30,1,0,2,39,100,0,28205,13,650,135,4.69,5.1,2,16,0,0.16,1.00006176417987
27202,0,23,25,0,0,0,39,135,1,11511,8,660,1224,4.18,4.92,2,27,10,0.17,1.00006176417987
27395,0,23,31,0,0,0,39,142,0,29930,20,665,151,4.96,5.79,2,48,1,0.47,1.00006176417987
27905,0,23,25,1,1,0,39,93,0,67,16,677,720,4.23,4.98,2,37,17,0.2,1.00006176417987
28368,1,23,42,0,0,0,39,98,1,9793,14,687,1241,4.1,4.87,2,12,8,0.04,1.00006176417987
28912,1,23,33,0,0,0,39,77,0,30152,15,703,179,4.36,5.1,2,23,1,0.22,1.00006176417987
29742,1,23,24,2,3,1,39,149,0,1999,13,724,511,4.78,5.52,2,29,8,0.21,1.00006176417987
33067,0,23,33,0,0,0,39,76,0,11133,17,830,1049,4.79,5.54,2,13,2,0.11,1.00006176417987
33260,0,23,30,3,1,0,39,66,0,6245,13,835,179,5.06,5.81,2,8,1,0.07,1.00006176417987
33602,0,23,37,1,1,3,39,84,1,2094,20,843,1049,4.49,4.91,2,26,6,0.2,1.00006176417987
36509,1,23,22,0,0,0,39,65,0,19871,15,916,1041,4.38,5.14,2,12,3,0.09,1.00006176417987
36876,1,23,27,0,0,0,39,88,0,17905,14,929,500,4.9,5.39,2,77,8,0.69,1.00006176417987
36892,1,23,41,3,1,0,39,134,1,4462,17,929,614,4.7,5.45,2,77,8,0.69,1.00006176417987
36973,0,23,19,0,0,0,39,46,0,24621,12,931,135,4.48,5.31,2,8,1,0.07,1.00006176417987
37602,1,23,39,0,0,0,39,77,1,2091,15,959,301,4.89,5.64,2,14,5,0.09,1.00006176417987
38394,1,23,25,0,0,0,39,128,0,16695,18,975,1049,4.4,5.15,2,28,5,0.23,1.00006176417987
40866,1,23,58,0,0,0,39,96,0,12559,22,1038,320,4.65,5.07,2,51,4,0.47,1.00006176417987
42008,1,23,22,0,0,0,39,95,0,1425,16,1066,1212,4.56,5.3,2,17,0,0.17,1.00006176417987
45656,1,23,40,0,0,0,39,75,1,10230,22,1177,1049,4.51,5.25,2,25,4,0.21,1.00006176417987
47431,1,23,19,2,1,0,39,76,0,6441,12,1227,62,4.02,4.77,2,54,2,0.52,1.00006176417987
47455,1,23,31,0,0,0,39,110,0,5281,20,1228,102,4.98,5.72,2,44,1,0.43,1.00006176417987
47826,0,23,28,0,0,0,39,100,0,32276,18,1234,450,4.77,5.52,2,51,4,0.47,1.00006176417987
48690,1,23,49,0,0,0,39,113,0,28045,18,1253,151,4.61,5.36,2,63,3,0.6,1.00006176417987
48931,1,23,30,0,1,0,39,127,0,14444,15,1259,1049,4.48,5.15,2,23,1,0.22,1.00006176417987
49936,0,23,23,2,0,2,39,74,0,28242,17,1282,1049,4.49,5.24,2,17,1,0.16,1.00006176417987
50017,1,23,21,0,0,0,39,90,1,1336,15,1285,1049,4.83,5.25,2,16,7,0.09,1.00006176417987
50284,1,23,35,0,0,0,39,90,0,12589,18,1291,1321,4.96,5.79,2,39,4,0.35,1.00006176417987
50727,0,23,32,0,0,0,39,73,0,9095,18,1302,162,4.94,5.69,2,30,1,0.29,1.00006176417987
50862,0,23,22,0,0,0,39,100,0,23469,13,1306,358,4.66,5.15,2,58,1,0.57,1.00006176417987
52324,1,23,43,0,0,0,39,68,0,13632,14,1338,135,4.38,4.79,2,8,1,0.07,1.00006176417987
55600,0,23,36,0,0,0,39,113,0,31442,20,1431,826,4.62,5.37,2,50,4,0.46,1.00006176417987
55611,1,23,31,0,0,0,39,111,0,25264,20,1431,826,4.95,5.7,2,50,4,0.46,1.00006176417987
56698,1,23,47,3,1,0,39,116,0,20170,18,1478,621,4.12,4.87,2,15,3,0.12,1.00006176417987
56860,1,23,35,0,1,0,39,72,0,25790,18,1486,135,4.88,5.63,2,10,0,0.1,1.00006176417987
57651,1,23,35,0,0,0,39,91,0,2322,16,1518,1049,4.47,5.22,2,12,6,0.06,1.00006176417987
57883,0,23,30,0,0,0,39,91,0,26134,20,1528,795,5,5.66,2,11,0,0.11,1.00006176417987
59743,1,23,17,0,0,0,39,78,1,3706,13,1577,65,4.8,5.55,2,15,7,0.08,1.00006176417987
61191,0,23,30,1,1,0,39,94,0,9003,17,1614,871,4.53,5.2,2,19,1,0.18,1.00006176417987
61488,1,23,24,4,0,0,39,61,0,10214,15,1631,135,4.14,4.9,2,11,0,0.11,1.00006176417987
61701,1,23,48,0,0,0,39,124,0,22794,17,1640,1049,4.34,5.09,2,22,0,0.22,1.00006176417987
64206,1,23,21,0,0,0,39,96,0,25057,15,1728,747,4.95,5.72,2,30,2,0.28,1.00006176417987
65205,0,23,29,4,1,0,39,100,0,26163,15,1759,1410,4.82,5.56,2,13,0,0.13,1.00006176417987
66173,0,23,24,6,3,0,39,72,0,12839,15,1793,693,4.15,4.9,2,34,6,0.28,1.00006176417987
66304,1,23,31,0,0,0,39,94,0,26677,19,1800,829,4.37,5.12,2,21,1,0.2,1.00006176417987
66965,0,23,25,0,0,0,39,54,0,6425,17,1822,1405,4.77,5.52,2,62,9,0.53,1.00006176417987
67916,0,23,26,1,0,0,39,126,0,20805,15,1854,805,4.28,4.95,2,38,2,0.36,1.00006176417987
68045,1,23,32,0,0,0,39,86,0,11337,16,1857,1269,4.27,5.01,2,62,4,0.58,1.00006176417987
68958,1,23,33,0,0,0,39,102,0,24924,16,1896,215,4.26,5,2,38,4,0.34,1.00006176417987
68979,0,23,29,0,0,0,39,79,0,25204,19,1897,1049,4.63,5.37,2,19,1,0.18,1.00006176417987
71281,1,23,25,2,0,0,39,106,0,14017,15,1984,1210,4.05,4.8,2,69,4,0.65,1.00006176417987
72409,1,23,24,0,0,0,39,60,0,11083,15,2011,1254,4.09,4.84,2,110,16,0.94,1.00006176417987
72469,0,23,28,0,0,0,39,87,0,23541,17,2013,1049,4.39,5.14,2,11,1,0.1,1.00006176417987
72863,1,23,32,0,0,0,39,107,0,24733,12,2024,1346,4.45,5.19,2,24,0,0.24,1.00006176417987
72890,1,23,26,3,0,0,39,80,0,19540,19,2025,1017,4.36,5.11,2,29,0,0.29,1.00006176417987
2743,1,33,71,1,1,0,56,162,0,22724,21,61,317,4.48,5.23,2,19,1,0.18,1.00006185502748
3208,1,33,38,0,0,0,56,117,0,27976,19,70,1409,4.57,5.28,2,6,0,0.06,1.00006185502748
8724,1,33,47,0,0,0,56,150,0,17430,14,185,1181,4.94,5.7,2,28,1,0.27,1.00006185502748
8735,1,33,44,4,0,1,56,130,0,20965,19,185,1182,4.67,5.42,2,28,1,0.27,1.00006185502748
20484,1,33,41,0,0,0,56,117,0,23961,19,492,1049,5.08,5.81,2,12,2,0.1,1.00006185502748
20599,0,33,32,0,0,0,56,121,0,28611,16,496,1062,4.82,5.58,2,7,0,0.07,1.00006185502748
28144,1,33,57,0,0,0,56,133,0,13557,22,681,135,4.84,5.59,2,18,5,0.13,1.00006185502748
45192,1,33,47,0,0,0,56,131,0,6930,15,1163,1049,4.26,4.99,2,7,1,0.06,1.00006185502748
47942,0,33,32,0,0,0,56,111,0,29100,18,1236,706,4.83,5.59,2,16,1,0.15,1.00006185502748
55135,1,33,36,0,0,0,56,133,0,29805,16,1415,1049,4.45,5.23,2,8,0,0.08,1.00006185502748
62060,0,33,33,0,0,0,56,137,0,25029,16,1649,691,4.83,5.58,2,13,0,0.13,1.00006185502748
64119,0,33,53,1,2,0,56,157,0,22042,19,1726,1057,4.8,5.55,2,18,0,0.18,1.00006185502748
1945,1,20,25,0,0,0,34,68,0,21526,15,49,1338,4.64,5.38,1,57,3,0.54,1.00006206370962
1955,0,10,20,4,0,0,17,43,0,16249,15,49,1338,4.15,4.89,1,57,3,0.54,1.00006206370962
2163,1,20,22,1,0,0,34,82,0,7167,15,52,62,4.34,5.09,1,54,8,0.46,1.00006206370962
2539,1,30,54,0,0,0,51,140,0,31888,22,57,899,4.94,5.74,2,64,0,0.64,1.00006206370962
4329,1,20,23,0,0,0,34,57,0,28263,17,92,1116,4.22,4.97,1,39,0,0.39,1.00006206370962
4692,0,20,17,0,6,2,34,64,0,3428,11,99,335,4.3,5.05,1,18,2,0.16,1.00006206370962
5570,0,20,30,2,0,0,34,58,0,6884,16,116,1191,4.99,5.74,1,67,14,0.53,1.00006206370962
5783,1,20,6,0,0,0,34,38,0,13762,2,121,882,4.82,5.57,1,73,2,0.71,1.00006206370962
6384,0,20,28,5,0,0,34,87,0,18667,12,135,327,4.85,5.6,1,47,8,0.39,1.00006206370962
6967,1,20,11,0,0,0,34,56,0,26330,4,145,1049,4.87,5.62,1,22,6,0.16,1.00006206370962
7517,1,20,28,2,0,0,34,40,1,8940,20,158,874,4.78,5.45,1,22,2,0.2,1.00006206370962
7669,0,20,24,4,1,0,34,89,1,5327,12,163,1049,4.55,5.3,1,24,4,0.2,1.00006206370962
7772,0,20,16,0,0,0,34,55,0,29487,12,167,1281,4.23,4.98,1,52,1,0.51,1.00006206370962
8058,1,20,22,1,0,0,34,115,0,26835,16,171,534,4.11,4.86,1,49,3,0.46,1.00006206370962
8454,1,20,40,7,3,1,34,62,0,2577,14,179,1049,4.25,5.02,1,5,0,0.05,1.00006206370962
8700,0,30,42,0,0,0,51,109,0,14359,20,184,1054,4.81,5.6,2,15,0,0.15,1.00006206370962
8943,0,20,23,3,1,0,34,73,1,32283,18,189,293,4.72,5.46,1,48,2,0.46,1.00006206370962
9991,1,20,18,5,0,0,34,48,0,1598,15,212,996,4.14,4.89,1,14,6,0.08,1.00006206370962
10175,0,10,6,8,3,0,17,13,1,9788,0,215,1049,4.28,5.03,1,37,9,0.28,1.00006206370962
10194,1,20,34,0,0,0,34,88,0,21766,20,215,1049,4.93,5.59,1,37,9,0.28,1.00006206370962
11671,1,20,30,3,0,0,34,40,0,22017,19,248,1203,5.01,5.77,1,12,0,0.12,1.00006206370962
12620,1,10,9,5,2,1,17,20,1,14501,7,273,16,4.31,4.98,1,38,14,0.24,1.00006206370962
13310,0,30,59,0,0,0,51,158,0,24478,16,292,135,4.45,5.2,2,26,1,0.25,1.00006206370962
14516,1,30,27,0,0,0,51,113,1,5938,16,323,1376,4.97,5.71,2,41,13,0.28,1.00006206370962
15547,1,20,24,0,0,0,34,85,0,5062,16,353,1049,4.99,5.73,1,20,6,0.14,1.00006206370962
16907,0,20,25,1,0,0,34,44,0,29346,17,391,42,4.71,5.46,1,27,0,0.27,1.00006206370962
17095,1,20,62,0,0,0,34,84,0,16863,16,396,1049,4.97,5.14,1,32,2,0.3,1.00006206370962
17408,1,20,29,4,0,1,34,111,0,3682,17,408,1049,4.91,5.74,1,27,4,0.23,1.00006206370962
18160,1,30,63,0,0,0,51,169,0,13300,21,429,1049,4.89,5.64,2,31,3,0.28,1.00006206370962
18314,1,20,26,8,1,0,34,66,1,4840,17,432,1049,4.93,5.42,1,17,3,0.14,1.00006206370962
18372,1,20,27,0,0,0,34,41,0,12520,18,434,1049,4.85,5.02,1,17,2,0.15,1.00006206370962
18569,0,20,23,2,1,1,34,27,0,19260,16,441,216,4.92,5.67,1,24,0,0.24,1.00006206370962
18892,1,30,66,0,0,0,51,158,0,14126,22,453,1049,4.14,4.88,2,28,8,0.2,1.00006206370962
18924,1,30,63,0,0,0,51,132,0,4590,19,453,1056,4.97,5.71,2,28,8,0.2,1.00006206370962
18974,1,20,29,0,0,0,34,73,0,9467,14,455,117,4.99,5.74,1,48,11,0.37,1.00006206370962
20675,1,20,22,2,0,0,34,81,0,28736,16,499,20,4.01,4.76,1,31,1,0.3,1.00006206370962
21364,1,10,7,0,0,0,17,26,1,2477,2,515,1032,4.42,5.09,1,34,16,0.18,1.00006206370962
22372,1,20,33,2,0,2,34,95,1,5513,12,535,1049,4.51,5.25,1,26,9,0.17,1.00006206370962
22690,0,10,3,0,0,0,17,28,1,4703,1,543,1019,4.7,5.45,1,26,5,0.21,1.00006206370962
22873,1,30,54,0,0,1,51,107,0,11786,15,549,869,4.62,5.37,2,23,4,0.19,1.00006206370962
23769,1,20,26,2,0,0,34,72,1,3150,13,572,996,4.31,4.97,1,27,10,0.17,1.00006206370962
23770,1,30,53,0,1,0,51,98,0,3150,17,572,996,4.92,5.59,2,27,10,0.17,1.00006206370962
23872,1,10,19,4,0,0,17,12,1,17939,14,575,869,4.59,5.34,1,27,4,0.23,1.00006206370962
25758,0,20,45,1,0,0,34,66,1,4412,11,620,1001,4.57,5.07,1,40,15,0.25,1.00006206370962
26326,1,10,9,3,0,2,17,37,1,4961,5,637,1412,4.07,4.82,1,50,22,0.28,1.00006206370962
26853,0,20,36,0,0,0,34,59,0,12914,14,652,1148,4.82,5.59,1,6,0,0.06,1.00006206370962
27065,1,30,60,0,0,0,51,156,0,28104,20,657,1191,4.82,5.56,2,22,0,0.22,1.00006206370962
27440,0,20,33,0,0,0,34,111,0,19282,16,667,973,4.27,5.01,1,54,0,0.54,1.00006206370962
27922,1,20,25,3,0,0,34,99,0,1195,17,677,825,4.79,5.54,1,37,17,0.2,1.00006206370962
28405,1,30,55,0,0,0,51,166,0,9738,19,688,1254,4.66,5.37,2,22,2,0.2,1.00006206370962
28831,0,30,31,0,0,0,51,132,0,24138,15,701,1336,5.05,5.75,2,34,0,0.34,1.00006206370962
29647,1,30,59,0,0,2,51,87,1,11241,22,722,238,4.96,5.62,2,26,6,0.2,1.00006206370962
30012,1,20,24,0,0,0,34,85,1,2511,16,733,1049,4.82,5.48,1,23,9,0.14,1.00006206370962
33155,1,20,35,0,0,0,34,96,0,15288,18,832,1191,4.75,5.16,1,57,10,0.47,1.00006206370962
33719,1,20,24,0,0,0,34,47,0,2220,19,847,298,4.92,5.67,1,23,2,0.21,1.00006206370962
33993,1,20,26,7,4,2,34,98,1,1129,15,852,1049,4.95,5.69,1,19,4,0.15,1.00006206370962
34576,1,30,55,0,0,0,51,131,0,1753,17,865,1257,5,5.75,2,19,4,0.15,1.00006206370962
35525,0,20,48,1,1,1,34,108,0,18838,14,891,800,4.9,5.64,1,26,1,0.25,1.00006206370962
36584,1,20,28,0,0,0,34,75,0,12578,15,918,942,4.71,5.46,1,30,9,0.21,1.00006206370962
37040,1,30,44,0,0,0,51,103,0,15072,19,934,168,4.7,5.46,2,40,5,0.35,1.00006206370962
37197,1,30,33,0,0,0,51,130,0,2885,19,942,836,4.74,5.43,2,8,0,0.08,1.00006206370962
38000,0,20,27,2,0,0,34,53,0,24794,13,968,1287,4.83,4.99,1,31,3,0.28,1.00006206370962
38244,0,20,28,0,0,0,34,54,1,5299,20,973,982,4.49,5.24,1,69,19,0.5,1.00006206370962
39576,1,20,25,1,0,0,34,51,0,17534,15,1010,745,4.47,4.88,1,35,4,0.31,1.00006206370962
39702,1,20,19,1,1,1,34,49,0,10036,12,1013,1327,4.95,5.7,1,29,7,0.22,1.00006206370962
41077,1,30,58,0,1,1,51,139,0,11740,20,1042,823,4.74,5.57,2,30,5,0.25,1.00006206370962
43160,1,20,35,3,0,0,34,75,0,18034,16,1091,1287,4.1,4.85,1,52,8,0.44,1.00006206370962
